instance,variant,n_runs,best_cost_mean,best_cost_std,best_cost_median,best_cost_min,best_cost_max,elapsed_mean,elapsed_std,elapsed_median,elapsed_min,elapsed_max,gap_mean,gap_median,gap_n,total_ls_applications_mean,ls_per_iter_mean
A-n37-k6,acs_cl15_ls2opt_adaptive_q0rho,30,1120.0351572831496,18.225895986611885,1119.2953026025596,1070.5241385708962,1144.2435015385308,0.11678485700394958,0.009116744533310489,0.1141810625558719,0.10939954197965562,0.15332862501963973,,,0,65.6,2.1866666666666665
A-n37-k6,acs_cl15_ls2opt_adaptive_q0sched,30,1116.517304087166,20.280686338935244,1115.126901175899,1067.0548434120544,1155.3135769850428,0.12013586798372368,0.01542590069972228,0.11371210403740406,0.1095033751334995,0.1688680830411613,,,0,63.8,2.126666666666667
A-n37-k6,acs_cl15_ls2opt_fixed,30,1128.7758066930069,20.215693201823484,1135.5275343442513,1071.8381849077405,1156.8517805654005,0.09835859851446002,0.0007073095872098939,0.09829531202558428,0.09694012487307191,0.10057683289051056,,,0,30.0,1.0
A-n38-k5,acs_baseline,30,907.9245455312805,26.548942177596192,913.7583555217066,846.7081961203104,952.3917574943907,0.11794547492948672,0.0002979480863598536,0.11796374944970012,0.11740616615861654,0.11871891701593995,,,0,0.0,0.0
A-n38-k5,acs_cl15,30,909.7963991192121,32.72130101162279,917.9909644655086,841.9459411522603,960.2978193394906,0.09386806935071945,0.00025780845291885454,0.09389400004874915,0.09344258299097419,0.09444379108026624,,,0,0.0,0.0
A-n38-k5,acs_cl15_ls2opt_adaptive,30,873.3819408848274,19.17437406869548,871.7231246568955,835.4741999027859,909.4056774440692,0.11597893604387839,0.0025040744455705364,0.11626795842312276,0.10965799982659519,0.12053112499415874,,,0,67.06666666666666,2.235555555555556
A-n38-k5,acs_cl15_ls2opt_adaptive_q0rho,30,860.4982734207498,24.798723649754237,860.2720517589372,806.1846368551182,903.2010397329873,0.12219574167393148,0.0018672573581517988,0.12251191644463688,0.11838100012391806,0.12642612494528294,,,0,68.33333333333333,2.2777777777777777
A-n38-k5,acs_cl15_ls2opt_adaptive_q0sched,30,857.9235030932743,25.252647523306038,857.2859346898967,808.030978993506,909.6271025580372,0.12160549734253437,0.0023160660219111386,0.12151404190808535,0.11720500001683831,0.1260996670462191,,,0,65.46666666666667,2.1822222222222223
A-n38-k5,acs_cl15_ls2opt_fixed,30,871.9316505792634,18.704676673938426,871.7231246568955,835.4741999027859,907.9988932587075,0.10418741938192397,0.0009173016175737399,0.10404283343814313,0.10308183310553432,0.10681641707196832,,,0,30.0,1.0
A-n39-k5,acs_baseline,30,966.1978403407452,19.75482199171498,969.9169286964809,912.3678699269146,993.1433897470765,0.12534912376043697,0.00095061497843142,0.1251807294320315,0.12422570888884366,0.12948424997739494,,,0,0.0,0.0
A-n39-k5,acs_cl15,30,973.1802976691278,9.782400286688212,972.9498241759455,957.7671775874594,1005.4951789751071,0.09764144727960229,0.0015506976172310564,0.09723593795206398,0.09642216609790921,0.10489233420230448,,,0,0.0,0.0
A-n39-k5,acs_cl15_ls2opt_adaptive,30,912.1012667791786,15.39339114962813,913.6525114937765,867.329569394823,946.0742732125218,0.13291925145313144,0.005793928691747836,0.13153741706628352,0.11918408400379121,0.1451171669177711,,,0,65.73333333333333,2.191111111111111
A-n39-k5,acs_cl15_ls2opt_adaptive_q0rho,30,913.4573155058431,17.690112484378584,908.2662426865325,879.7921806792488,963.1420190629639,0.1419702569410826,0.011171017393469722,0.1382121874485165,0.12511324998922646,0.16186216589994729,,,0,60.53333333333333,2.0177777777777774
A-n39-k5,acs_cl15_ls2opt_adaptive_q0sched,30,911.3725444996511,15.810670447149208,908.2662426865325,889.2640703034085,948.7576449829222,0.14077934035255263,0.009937529029039206,0.13931558304466307,0.12623858405277133,0.1600328751374036,,,0,60.13333333333333,2.0044444444444443
A-n39-k5,acs_cl15_ls2opt_fixed,30,912.2233964469086,15.345275392713798,913.6525114937765,867.329569394823,946.0742732125218,0.11393818062109252,0.0017809589054444005,0.11342820851132274,0.11141587514430285,0.1214712921064347,,,0,30.0,1.0
A-n39-k6,acs_baseline,30,1054.8068704188358,21.72867957288451,1062.0286629279062,1015.5323991008089,1114.4833403392854,0.12351388330571353,0.0003208974093666081,0.12352241657208651,0.12281187484040856,0.12419033283367753,,,0,0.0,0.0
A-n39-k6,acs_cl15,30,1060.7799379893656,19.318900735729322,1060.6066048915814,1012.1266908423945,1104.5368692864452,0.09895427500208219,0.004716346414535552,0.09807320847176015,0.09724216698668897,0.12375125009566545,,,0,0.0,0.0
A-n39-k6,acs_cl15_ls2opt_adaptive,30,1023.6895242204411,26.33766173412291,1029.4249668479124,969.1324208859703,1055.025099764819,0.1275518638237069,0.01662946811203413,0.11971308302599937,0.11574658402241766,0.17539791692979634,,,0,61.6,2.0533333333333337
A-n39-k6,acs_cl15_ls2opt_adaptive_q0rho,30,1012.4835447357915,23.267058941488997,1014.8750499525986,954.5981191314738,1056.5233392940304,0.1261259250730897,0.003442472676632183,0.12667783349752426,0.1200284999795258,0.13269212492741644,,,0,62.0,2.066666666666667
A-n39-k6,acs_cl15_ls2opt_adaptive_q0sched,30,1012.124255755916,19.348255238691266,1017.1292276382785,978.6732954316077,1045.9785599577826,0.12770066535255561,0.007298409143562366,0.12625345855485648,0.11991170793771744,0.15955891693010926,,,0,61.6,2.0533333333333332
A-n39-k6,acs_cl15_ls2opt_fixed,30,1024.4451617875486,26.433800215821943,1029.6730583746762,969.1324208859703,1055.025099764819,0.10796130702365189,0.0007125931012129561,0.10798047960270196,0.10685558314435184,0.11052124993875623,,,0,30.0,1.0
A-n44-k6,acs_baseline,30,1125.0723338590906,24.853481580745225,1131.4307708860001,1062.8455562893575,1157.8564821889304,0.15286914863002796,0.0008732225318533815,0.15271670802030712,0.15173954190686345,0.1565192500129342,,,0,0.0,0.0
A-n44-k6,acs_cl15,30,1122.354721263417,21.832175710711685,1125.0705584428608,1069.8430340575048,1160.1456185917573,0.11425638068467378,0.00031102384140727427,0.11424727051053196,0.11363349994644523,0.11474100011400878,,,0,0.0,0.0
A-n44-k6,acs_cl15_ls2opt_adaptive,30,1066.2468283933247,18.78804278384264,1069.5316040687062,1031.387322612391,1098.0245471029373,0.14117233750099936,0.0035538290672799963,0.1413871665718034,0.13016070798039436,0.14692712505348027,,,0,66.0,2.2
A-n44-k6,acs_cl15_ls2opt_adaptive_q0rho,30,1055.838948581634,23.86454621183619,1053.9634094091534,1010.32021405093,1115.0051421330932,0.16058158887705457,0.042543691241831126,0.15081350004766136,0.1452707089483738,0.3802180830389261,,,0,69.73333333333333,2.324444444444444
A-n44-k6,acs_cl15_ls2opt_adaptive_q0sched,30,1051.536777869827,25.459382819359025,1055.0906666511669,1010.32021405093,1107.9798986760243,0.15065916802268475,0.005222120985972132,0.1491828125435859,0.14377329195849597,0.17312599997967482,,,0,68.13333333333334,2.271111111111111
A-n44-k6,acs_cl15_ls2opt_fixed,30,1066.2468283933247,18.78804278384264,1069.5316040687062,1031.387322612391,1098.0245471029373,0.12660148191886644,0.0005002937575210025,0.1264697085134685,0.12558212503790855,0.1274290841538459,,,0,30.0,1.0
A-n45-k6,acs_baseline,30,1182.477910492769,28.891129799131694,1190.1866544801019,1103.2236361336534,1226.994926251035,0.1577684499323368,0.0005743709364028314,0.1578661659732461,0.15674695884808898,0.15874845813959837,,,0,0.0,0.0
A-n45-k6,acs_cl15,30,1190.570284904847,27.285796256953226,1199.7760917922337,1119.7098011285423,1225.65567628403,0.11778564866787443,0.0005262537364605658,0.11780743801500648,0.1170226251706481,0.11998433410190046,,,0,0.0,0.0
A-n45-k6,acs_cl15_ls2opt_adaptive,30,1125.1246017761873,27.035313856566468,1120.532862645618,1060.203112297534,1180.8550371547321,0.1424979750222216,0.004437260917581992,0.14262345840688795,0.13431424996815622,0.14965100004337728,,,0,63.46666666666667,2.1155555555555554
A-n45-k6,acs_cl15_ls2opt_adaptive_q0rho,30,1112.6550689753292,23.010476328897756,1116.5529989073484,1069.1770000880467,1174.9204110724263,0.15563321381341666,0.01216286389703907,0.15280804212670773,0.14426587498746812,0.2135588750243187,,,0,67.33333333333333,2.244444444444445
A-n45-k6,acs_cl15_ls2opt_adaptive_q0sched,30,1107.293520978791,22.034678086441776,1102.7657052037407,1067.1696700978341,1141.6148504227317,0.15218969998726,0.003151849371257218,0.15245170844718814,0.14476470812223852,0.15779991610907018,,,0,66.4,2.213333333333333
A-n45-k6,acs_cl15_ls2opt_fixed,30,1126.2454184231326,27.541939957842995,1120.6844664493428,1060.203112297534,1180.8550371547321,0.1304408014053479,0.0007239095513769501,0.13056156202219427,0.1291933748871088,0.13218195806257427,,,0,30.0,1.0
A-n80-k10,acs_baseline,30,2181.8960219259634,32.06388180782227,2176.356347296659,2131.826579039427,2262.477638769983,0.41406744020059705,0.002973124950627603,0.41415449941996485,0.40776195796206594,0.4231349581386894,23.760409638455098,23.446190998108843,30,0.0,0.0
A-n80-k10,acs_cl15,30,2196.094098083022,32.37333579516471,2192.8023089025314,2135.2612503449213,2250.798568080564,0.2679997485519076,0.006653906193262575,0.2664526663720608,0.26469879201613367,0.3025460420176387,24.56574577895756,24.379030567358562,30,0.0,0.0
A-n80-k10,acs_cl15_ls2opt_adaptive,30,2103.293037455664,23.43115260126914,2093.734119380906,2056.2118393312935,2163.38218402275,0.3338160431012511,0.012180410722941022,0.3317902085836977,0.31186141702346504,0.35669658286496997,19.301930655454594,18.759734508276015,30,56.2,1.8733333333333335
A-n80-k10,acs_cl15_ls2opt_adaptive_q0rho,30,2100.7906821870397,31.16258941532743,2105.3575917633443,2024.8038923664983,2149.1716834060207,0.36505171513805784,0.012419830670672594,0.3659218540415168,0.34253712510690093,0.3986377918627113,19.159993317472477,19.419035267347947,30,65.13333333333334,2.1711111111111108
A-n80-k10,acs_cl15_ls2opt_adaptive_q0sched,30,2098.815991447764,28.47616630997873,2105.6643298775916,2024.8038923664983,2135.909661719568,0.3636644610824684,0.028583073279210502,0.36065393744502217,0.31640141690149903,0.46659912494942546,19.04798590174501,19.436433912512285,30,62.53333333333333,2.0844444444444443
A-n80-k10,acs_cl15_ls2opt_fixed,30,2105.3853546272658,26.866526543866055,2093.734119380906,2056.2118393312935,2165.2693348161492,0.3028829347109422,0.0021105394743278403,0.30275845795404166,0.29827433289028704,0.3088447500485927,19.420610018563025,18.759734508276015,30,30.0,1.0
