instance,variant,n_runs,best_cost_mean,best_cost_std,best_cost_median,best_cost_min,best_cost_max,elapsed_mean,elapsed_std,elapsed_median,elapsed_min,elapsed_max,gap_mean,gap_median,gap_n,total_ls_applications_mean,ls_per_iter_mean
A-n39-k6,acs_cl15,30,1060.7799379893656,19.318900735729322,1060.6066048915814,1012.1266908423945,1104.5368692864452,0.10427765832282603,0.00878264534893232,0.10130791692063212,0.10057533299550414,0.13448654185049236,27.65101540184905,27.630157026664424,30,0.0,0.0
A-n39-k6,acs_cl15_ls2opt_fixed,30,1024.4451617875486,26.433800215821943,1029.6730583746762,969.1324208859703,1055.025099764819,0.11366347652704765,0.00760257615501003,0.1112725215498358,0.10969145921990275,0.13615475012920797,23.278599493086467,23.907708589010383,30,30.0,1.0
A-n39-k6,acs_cl15_ls2opt_fixed_q0sched,30,1014.096228208728,19.787512517040057,1018.6886634203656,978.6732954316077,1046.903287346339,0.11999250279429058,0.006698812199687321,0.11793325003236532,0.11636779108084738,0.14525258308276534,22.03324045833068,22.5858800746529,30,30.0,1.0
A-n39-k6,acs_clsqrtn_2opt_q0sched,30,1009.8819027225613,25.602685497518998,1012.722538804068,953.2796104120871,1055.0247823470656,0.1177120763498048,0.014893356125752672,0.11022002098616213,0.10738691594451666,0.16244245786219835,21.526101410657187,21.867934874135738,30,30.0,1.0
A-n39-k6,acs_nocl_2opt_q0sched,30,1006.2334839962055,27.832166692220664,1012.9274811371456,925.8299190903585,1054.6244849358202,0.14752926948325087,0.008277117595024136,0.14439385395962745,0.14263670914806426,0.1732811250258237,21.087061852732308,21.892597008080088,30,30.0,1.0
A-n39-k6,acs_nocl_none,30,1054.8068704188358,21.72867957288451,1062.0286629279062,1015.5323991008089,1114.4833403392854,0.14043724727040777,0.01713825237695884,0.13270620838738978,0.12788312509655952,0.19551549991592765,26.932234707441133,27.80128314415237,30,0.0,0.0
A-n44-k6,acs_baseline,30,1125.0723338590906,24.853481580745225,1131.4307708860001,1062.8455562893575,1157.8564821889304,0.15963354574050753,0.009898490646171902,0.1562229790724814,0.1549542078282684,0.19562720810063183,20.07175388037252,20.750349080683044,30,0.0,0.0
A-n44-k6,acs_cl15,30,1122.354721263417,21.832175710711685,1125.0705584428608,1069.8430340575048,1160.1456185917573,0.12073767629141609,0.007610491589409059,0.11797004146501422,0.11710199993103743,0.14521237486042082,19.781720519041304,20.071564401586002,30,0.0,0.0
A-n44-k6,acs_cl15_ls2opt_fixed,30,1066.2468283933247,18.78804278384264,1069.5316040687062,1031.387322612391,1098.0245471029373,0.13640692501794546,0.017349503648423477,0.13025689590722322,0.1290400419384241,0.2120644999668002,13.793684993951423,14.144248032946244,30,30.0,1.0
A-n44-k6,acs_cl15_ls2opt_fixed_q0sched,30,1051.5567098133458,25.47007575038258,1055.0906666511669,1010.32021405093,1107.9798986760243,0.14035995972032347,0.007636876036227851,0.13760975003242493,0.13602016610093415,0.16414962499402463,12.2259028616164,12.603059407808644,30,30.0,1.0
