instance,variant,seed,best_cost,gap_percent,elapsed_seconds,feasible,git_commit,n_routes,candidate_list_size,ls_mode,total_ls_applications,ls_per_iter,use_q0_schedule,q0_min,q0_max,rho,best_known
A-n32-k5,acs_cl15_ls2opt_fixed,10,993.9286292691154,26.776610876162678,0.08605208294466138,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,11,1023.7569731534668,30.581246575697296,0.0862699169665575,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,12,1009.87959583167,28.811172937713014,0.08552804216742516,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,13,992.1155296137681,26.545348165021444,0.08497791597619653,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,14,992.1155296137681,26.545348165021444,0.08527325000613928,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,15,1009.87959583167,28.811172937713014,0.08491662493906915,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,16,994.8839716610203,26.89846577308932,0.0845817499794066,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,17,1028.0418244827745,31.127783735047764,0.08545075007714331,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,18,916.2650697244251,16.87054460770728,0.08515429217368364,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,19,992.1155296137681,26.545348165021444,0.08597595803439617,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,20,1000.0335572221697,27.55530066609308,0.08503662492148578,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,21,992.1155296137681,26.545348165021444,0.08517854195088148,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,22,1023.1527591090039,30.504178457781112,0.1119864999782294,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,23,943.6357227068074,20.361699324847887,0.08507687482051551,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,24,969.9672976343999,23.72031857581631,0.08504658401943743,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,25,1023.7569731534668,30.581246575697296,0.08474145899526775,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,26,992.2674570220022,26.56472666096967,0.08585804188624024,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,27,998.4429449527629,27.352416448056495,0.08615499990992248,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,28,992.1155296137681,26.545348165021444,0.0858034580014646,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed,29,1000.165836453433,27.57217301701952,0.09274916700087488,True,87a65c0,5,15,best,30,1.0,False,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,0,912.242962170079,16.357520684959052,0.0916764170397073,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,1,1000.4159827791643,27.6040794361179,0.0918409579899162,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,2,946.3460869261653,20.707409046704758,0.1126517909578979,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,3,976.0521784292864,24.496451330266126,0.0918571250513196,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,4,976.0521784292864,24.496451330266126,0.09117745910771191,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,5,891.3141917646017,13.688034663852255,0.09096158295869827,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,6,1000.0335572221697,27.55530066609308,0.09007329191081226,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,7,921.4540172952618,17.532400165211964,0.09068433288484812,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,8,960.8752859717137,22.56062321067776,0.09153266693465412,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,9,916.1445578935411,16.855173200706773,0.09025624999776483,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,10,884.8517371049511,12.863741977672333,0.09051287500187755,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,11,998.4429449527629,27.352416448056495,0.09056450007483363,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,12,1022.1845971981596,30.380688418132607,0.09082516678608954,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,13,1027.1881537037104,31.01889715608552,0.11562891700305045,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,14,1000.4159827791643,27.6040794361179,0.09061204199679196,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,15,966.3440919482612,23.258174993400658,0.09104062500409782,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,16,986.6269918212313,25.845279569034602,0.09054504195228219,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,17,976.0521784292864,24.496451330266126,0.08984916703775525,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,18,1016.0457740275339,29.597675258614014,0.09143533301539719,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,19,998.7038016036031,27.385688980051416,0.09055491699837148,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,20,971.9347384910116,23.971267664669842,0.09037416614592075,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,21,1009.6168656416521,28.777661433884198,0.09137562499381602,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,22,975.8449732855379,24.47002210274718,0.09055870911106467,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,23,969.1653701003396,23.61803190055352,0.09140412486158311,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,24,891.3141917646017,13.688034663852255,0.11365441605448723,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,25,992.1155296137681,26.545348165021444,0.0909452079795301,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,26,1008.670884035794,28.65700051476964,0.09244958311319351,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,27,1009.193097106767,28.72360932484273,0.1017646670807153,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,28,992.1155296137681,26.545348165021444,0.10026720887981355,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,29,990.7363841086187,26.36943674854831,0.09183641616255045,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,0,916.2650697244251,16.87054460770728,0.08235291601158679,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,1,992.2674570220022,26.56472666096967,0.08178550004959106,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,2,824.5581156959953,5.173229042856543,0.08245987491682172,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,3,999.0578463158499,27.430847744368613,0.08264808310195804,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,4,992.2674570220022,26.56472666096967,0.08270729100331664,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,5,916.1445578935411,16.855173200706773,0.08160475012846291,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,6,938.5353244170174,19.711138318497113,0.0822321658488363,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,7,1009.87959583167,28.811172937713014,0.1013040840625763,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,8,1003.2654651684851,27.967533822510855,0.08577112504281104,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,9,846.5656401985697,7.980311249817559,0.08137945900671184,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,10,916.1445578935411,16.855173200706773,0.08229641593061388,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,11,1009.6168656416521,28.777661433884198,0.08118479186668992,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,12,912.242962170079,16.357520684959052,0.08254450000822544,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,13,981.9728283296187,25.251636266532994,0.0820115830283612,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,14,968.7858422223903,23.569622732447744,0.0820145420730114,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,15,1009.6168656416521,28.777661433884198,0.08139729220420122,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,16,1000.4159827791643,27.6040794361179,0.08144187508150935,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,17,824.5581156959953,5.173229042856543,0.08179587498307228,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,18,916.2650697244251,16.87054460770728,0.0822892498690635,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,19,914.7339968110416,16.67525469528592,0.08185733389109373,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,20,1002.9457774531185,27.926757328203887,0.11021574982441962,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,21,983.0317069840711,25.386697319396824,0.08700716705061495,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,22,1000.4159827791643,27.6040794361179,0.08224358409643173,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,23,1009.6168656416521,28.777661433884198,0.08143320819362998,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,24,1000.4159827791643,27.6040794361179,0.08200054196640849,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,25,965.8854943720862,23.199680404602834,0.08230970799922943,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,26,995.5328428462302,26.9812299548763,0.0822530419100076,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,27,850.0167855621434,8.420508362518285,0.08473474998027086,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,28,950.0495808888483,21.17979348072044,0.08742008311673999,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_clsqrtn_2opt_q0sched,29,1000.4159827791643,27.6040794361179,0.08310054219327867,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_nocl_2opt_q0sched,0,960.1218512167459,22.46452183887065,0.10415820917114615,True,87a65c0,5,0,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_nocl_2opt_q0sched,1,963.0573528539737,22.838948068108895,0.10510824993252754,True,87a65c0,5,0,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_nocl_2opt_q0sched,2,985.2309108804608,25.667208020466937,0.10618662484921515,True,87a65c0,5,0,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_nocl_2opt_q0sched,3,930.2048930643898,18.648583299029312,0.10534787480719388,True,87a65c0,5,0,best,30,1.0,True,0.7,0.95,0.1,784.0
