instance,variant,seed,best_cost,gap_percent,elapsed_seconds,feasible,git_commit,n_routes,candidate_list_size,ls_mode,total_ls_applications,ls_per_iter,use_q0_schedule,q0_min,q0_max,rho,best_known
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,10,884.8517371049511,12.863741977672333,0.09179383399896324,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,11,998.4429449527629,27.352416448056495,0.09497874998487532,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,12,1022.1845971981596,30.380688418132607,0.09504329110495746,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,13,1027.1881537037104,31.01889715608552,0.09105395781807601,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,14,1000.4159827791643,27.6040794361179,0.09157108282670379,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,15,966.3440919482612,23.258174993400658,0.09458812489174306,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,16,986.6269918212313,25.845279569034602,0.11407374986447394,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,17,976.0521784292864,24.496451330266126,0.1000471250154078,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,18,1016.0457740275339,29.597675258614014,0.09401645790785551,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
A-n32-k5,acs_cl15_ls2opt_fixed_q0sched,19,998.7038016036031,27.385688980051416,0.09074075007811189,True,87a65c0,5,15,best,30,1.0,True,0.7,0.95,0.1,784.0
